rental_id,equipment_id,site_id,operator_id,checkout_date,expected_return_date,actual_return_date,planned_duration_days,rental_status,extension_requested,rental_cost_inr
R_003622,EQ_00216,SITE_005,OP_0331,2026-03-16,2026-03-22,2026-03-20,6,Returned,0,132000
R_003623,EQ_00485,SITE_011,OP_0155,2025-12-14,2026-01-09,2026-01-09,26,Returned,0,182000
R_003624,EQ_00569,SITE_010,OP_0273,2024-05-24,2024-06-01,2024-06-01,8,Returned,1,72000
R_003625,EQ_00464,SITE_004,OP_0054,2026-03-05,2026-03-08,2026-03-08,3,Returned,0,90000
R_003626,EQ_00050,SITE_021,OP_0021,2024-11-23,2024-12-23,2024-12-24,30,Overdue Returned,0,210000
R_003627,EQ_00613,SITE_024,OP_0342,2026-01-24,2026-02-21,,28,Active,0,504000
R_003628,EQ_00319,SITE_016,OP_0133,2025-03-04,2025-03-10,2025-03-10,6,Returned,0,54000
R_003629,EQ_00426,SITE_009,OP_0309,2026-05-31,2026-06-19,2026-06-24,19,Overdue Returned,1,266000
R_003630,EQ_00800,SITE_016,OP_0248,2025-09-12,2025-10-06,,24,Active,0,528000
R_003631,EQ_00500,SITE_018,OP_0036,2024-07-18,2024-09-01,,45,Active,1,810000
R_003632,EQ_00196,SITE_026,OP_0012,2025-11-17,2025-12-01,2025-12-01,14,Returned,1,420000
R_003633,EQ_00424,SITE_029,OP_0290,2025-02-01,2025-03-16,2025-03-16,43,Returned,0,301000
R_003634,EQ_00712,SITE_007,OP_0057,2026-03-26,2026-04-09,,14,Overdue,1,308000
R_003635,EQ_00621,SITE_014,OP_0323,2026-05-13,2026-05-30,2026-05-30,17,Returned,1,306000
R_003636,EQ_00656,SITE_018,OP_0280,2025-01-06,2025-02-12,2025-02-12,37,Returned,0,259000
R_003637,EQ_00526,SITE_013,OP_0099,2024-08-27,2024-09-14,2024-09-14,18,Returned,0,126000
R_003638,EQ_00088,SITE_028,OP_0055,2026-07-13,2026-08-10,2026-08-10,28,Returned,0,616000
R_003639,EQ_00719,SITE_024,OP_0303,2026-04-25,2026-05-28,,33,Overdue,0,462000
R_003640,EQ_00197,SITE_024,OP_0213,2024-05-24,2024-07-08,2024-07-06,45,Returned,0,1350000
R_003641,EQ_00301,SITE_026,OP_0304,2025-04-11,2025-04-27,2025-04-25,16,Returned,0,352000
R_003642,EQ_00278,SITE_027,OP_0032,2026-06-13,2026-06-23,,10,Active,1,160000
R_003643,EQ_00583,SITE_025,OP_0318,2024-01-19,2024-02-24,,36,Active,0,648000
R_003644,EQ_00258,SITE_015,OP_0100,2025-08-07,2025-09-14,2025-09-12,38,Returned,0,532000
R_003645,EQ_00294,SITE_029,OP_0089,2025-01-19,2025-02-20,2025-02-20,32,Returned,0,224000
R_003646,EQ_00527,SITE_003,OP_0161,2025-09-05,2025-10-07,2025-10-09,32,Overdue Returned,1,576000
R_003647,EQ_00023,SITE_024,OP_0031,2025-06-07,2025-07-15,2025-07-15,38,Returned,0,266000
R_003648,EQ_00368,SITE_026,OP_0048,2025-01-30,2025-03-10,2025-03-15,39,Overdue Returned,0,624000
R_003649,EQ_00202,SITE_029,OP_0249,2024-01-30,2024-03-10,2024-03-10,40,Returned,0,560000
R_003650,EQ_00308,SITE_002,OP_0288,2024-11-20,2024-11-29,2024-12-04,9,Overdue Returned,0,81000
R_003651,EQ_00481,SITE_030,OP_0235,2024-01-10,2024-01-21,2024-01-21,11,Returned,0,154000
R_003652,EQ_00779,SITE_018,OP_0087,2024-07-04,2024-08-02,2024-08-02,29,Returned,1,522000
R_003653,EQ_00452,SITE_010,OP_0006,2026-05-19,2026-06-20,2026-06-20,32,Returned,0,288000
R_003654,EQ_00467,SITE_009,OP_0138,2026-06-01,2026-06-04,2026-06-04,3,Returned,0,54000
R_003655,EQ_00107,SITE_029,OP_0194,2024-08-24,2024-10-06,,43,Overdue,1,774000
R_003656,EQ_00559,SITE_012,OP_0103,2024-02-20,2024-04-03,2024-04-03,43,Returned,0,774000
R_003657,EQ_00232,SITE_024,OP_0186,2024-08-14,2024-09-22,2024-09-23,39,Overdue Returned,0,702000
R_003658,EQ_00651,SITE_006,OP_0300,2024-02-23,2024-03-23,2024-03-23,29,Returned,0,464000
R_003659,EQ_00682,SITE_027,OP_0207,2025-08-18,2025-08-23,2025-08-23,5,Returned,0,150000
R_003660,EQ_00713,SITE_028,OP_0302,2024-04-03,2024-05-08,2024-05-05,35,Returned,0,1050000
R_003661,EQ_00110,SITE_027,OP_0221,2026-01-17,2026-02-13,2026-02-13,27,Returned,1,486000
R_003662,EQ_00360,SITE_015,OP_0145,2026-04-07,2026-04-17,2026-04-18,10,Overdue Returned,0,140000
R_003663,EQ_00209,SITE_011,OP_0091,2026-02-12,2026-03-15,2026-03-15,31,Returned,0,682000
R_003664,EQ_00380,SITE_012,OP_0056,2024-04-02,2024-05-04,,32,Overdue,0,448000
R_003665,EQ_00089,SITE_024,OP_0199,2026-03-29,2026-04-03,2026-04-03,5,Returned,1,90000
R_003666,EQ_00622,SITE_018,OP_0146,2025-02-17,2025-02-23,2025-02-23,6,Returned,0,108000
R_003667,EQ_00216,SITE_007,OP_0324,2026-06-25,2026-08-03,2026-08-08,39,Overdue Returned,0,858000
R_003668,EQ_00043,SITE_024,OP_0109,2025-04-26,2025-06-07,,42,Active,0,672000
R_003669,EQ_00749,SITE_029,OP_0007,2025-09-13,2025-09-30,2025-09-30,17,Returned,1,306000
R_003670,EQ_00396,SITE_021,OP_0114,2025-12-13,2025-12-19,2025-12-20,6,Overdue Returned,0,108000
R_003671,EQ_00024,SITE_029,OP_0216,2026-07-15,2026-08-10,2026-08-10,26,Returned,1,572000
R_003672,EQ_00166,SITE_013,OP_0062,2024-11-05,2024-12-03,2024-12-08,28,Overdue Returned,0,392000
R_003673,EQ_00670,SITE_008,OP_0049,2026-03-04,2026-04-11,2026-04-11,38,Returned,0,836000
R_003674,EQ_00718,SITE_016,OP_0092,2025-12-17,2026-01-30,2026-01-29,44,Returned,1,308000
R_003675,EQ_00008,SITE_030,OP_0204,2026-01-08,2026-02-04,2026-02-04,27,Returned,0,486000
R_003676,EQ_00598,SITE_012,OP_0295,2024-10-17,2024-11-03,2024-10-31,17,Returned,0,306000
R_003677,EQ_00679,SITE_019,OP_0311,2024-10-06,2024-11-16,2024-11-15,41,Returned,0,369000
R_003678,EQ_00691,SITE_018,OP_0337,2025-06-21,2025-08-04,2025-08-06,44,Overdue Returned,0,792000
R_003679,EQ_00687,SITE_005,OP_0205,2025-03-13,2025-04-22,2025-04-23,40,Overdue Returned,0,880000
R_003680,EQ_00164,SITE_011,OP_0296,2024-06-27,2024-06-30,2024-07-10,3,Overdue Returned,0,48000
R_003681,EQ_00032,SITE_018,OP_0092,2024-10-08,2024-10-20,2024-10-20,12,Returned,0,84000
R_003682,EQ_00312,SITE_024,OP_0156,2024-12-13,2025-01-06,2025-01-06,24,Returned,0,216000
R_003683,EQ_00237,SITE_001,OP_0138,2024-02-21,2024-02-25,,4,Overdue,0,36000
R_003684,EQ_00297,SITE_017,OP_0039,2026-03-19,2026-04-12,2026-04-12,24,Returned,1,432000
R_003685,EQ_00485,SITE_021,OP_0176,2026-08-05,2026-09-19,2026-09-19,45,Returned,0,315000
R_003686,EQ_00078,SITE_007,OP_0197,2026-06-14,2026-06-24,2026-06-22,10,Returned,0,70000
R_003687,EQ_00536,SITE_023,OP_0230,2025-09-22,2025-10-23,,31,Overdue,0,930000
R_003688,EQ_00265,SITE_017,OP_0189,2024-01-20,2024-03-05,,45,Active,0,1350000
R_003689,EQ_00759,SITE_018,OP_0065,2025-07-05,2025-08-03,,29,Active,0,638000
R_003690,EQ_00523,SITE_026,OP_0028,2025-01-18,2025-02-10,,23,Active,0,414000
R_003691,EQ_00394,SITE_001,OP_0288,2024-10-15,2024-11-07,2024-11-07,23,Returned,1,368000
R_003692,EQ_00546,SITE_013,OP_0047,2025-11-11,2025-12-04,2025-12-03,23,Returned,1,207000
R_003693,EQ_00417,SITE_021,OP_0320,2024-05-30,2024-06-14,2024-06-12,15,Returned,1,210000
R_003694,EQ_00124,SITE_022,OP_0012,2024-04-13,2024-05-04,2024-05-04,21,Returned,1,294000
R_003695,EQ_00273,SITE_030,OP_0277,2025-02-16,2025-03-23,,35,Active,0,770000
R_003696,EQ_00461,SITE_017,OP_0274,2025-12-05,2025-12-31,2026-01-05,26,Overdue Returned,0,364000
R_003697,EQ_00727,SITE_001,OP_0350,2026-05-05,2026-06-16,2026-06-16,42,Returned,0,1260000
R_003698,EQ_00399,SITE_030,OP_0092,2026-03-21,2026-03-26,,5,Active,0,90000
R_003699,EQ_00330,SITE_027,OP_0045,2024-10-03,2024-10-11,2024-10-11,8,Returned,0,176000
R_003700,EQ_00223,SITE_011,OP_0175,2024-07-22,2024-09-03,,43,Active,0,387000
R_003701,EQ_00637,SITE_011,OP_0082,2025-08-04,2025-08-07,2025-08-07,3,Returned,1,90000
R_003702,EQ_00490,SITE_018,OP_0010,2026-07-21,2026-07-27,,6,Active,0,84000
R_003703,EQ_00024,SITE_029,OP_0185,2024-11-18,2024-12-19,2024-12-21,31,Overdue Returned,0,682000
R_003704,EQ_00428,SITE_020,OP_0101,2025-11-17,2025-12-19,2025-12-18,32,Returned,0,576000
R_003705,EQ_00659,SITE_005,OP_0284,2025-05-17,2025-05-25,,8,Active,0,72000
R_003706,EQ_00676,SITE_010,OP_0187,2026-03-08,2026-04-13,2026-04-14,36,Overdue Returned,1,1080000
R_003707,EQ_00413,SITE_023,OP_0174,2025-05-18,2025-05-23,2025-05-23,5,Returned,0,150000
R_003708,EQ_00019,SITE_019,OP_0330,2025-12-20,2026-01-19,2026-01-19,30,Returned,0,270000
R_003709,EQ_00783,SITE_024,OP_0123,2024-11-03,2024-12-15,2024-12-15,42,Returned,0,756000
R_003710,EQ_00076,SITE_020,OP_0114,2024-01-17,2024-02-08,2024-02-10,22,Overdue Returned,0,396000
R_003711,EQ_00729,SITE_026,OP_0342,2026-07-30,2026-09-10,2026-09-10,42,Returned,0,756000
R_003712,EQ_00772,SITE_016,OP_0245,2024-08-17,2024-08-20,,3,Active,1,21000
R_003713,EQ_00479,SITE_016,OP_0149,2025-09-27,2025-10-18,2025-10-18,21,Returned,1,147000
R_003714,EQ_00732,SITE_028,OP_0106,2026-04-05,2026-05-03,2026-05-03,28,Returned,0,504000
R_003715,EQ_00761,SITE_024,OP_0245,2024-03-07,2024-04-15,,39,Active,0,546000
R_003716,EQ_00269,SITE_005,OP_0218,2026-04-04,2026-04-29,,25,Active,0,450000
R_003717,EQ_00165,SITE_009,OP_0224,2026-03-30,2026-04-15,2026-04-15,16,Returned,0,352000
R_003718,EQ_00533,SITE_005,OP_0144,2025-12-25,2026-02-06,2026-02-08,43,Overdue Returned,0,946000
R_003719,EQ_00696,SITE_030,OP_0303,2025-06-03,2025-07-17,2025-07-18,44,Overdue Returned,0,308000
R_003720,EQ_00488,SITE_011,OP_0231,2026-03-13,2026-03-20,,7,Active,0,126000
R_003721,EQ_00450,SITE_027,OP_0179,2025-02-07,2025-02-10,2025-02-11,3,Overdue Returned,1,42000
R_003722,EQ_00380,SITE_014,OP_0028,2024-08-29,2024-09-18,2024-09-28,20,Overdue Returned,1,280000
R_003723,EQ_00107,SITE_001,OP_0201,2024-09-08,2024-10-18,2024-10-15,40,Returned,0,720000
R_003724,EQ_00372,SITE_010,OP_0189,2026-04-28,2026-05-28,2026-05-28,30,Returned,0,660000
R_003725,EQ_00451,SITE_030,OP_0049,2025-03-29,2025-04-27,2025-04-28,29,Overdue Returned,0,870000
R_003726,EQ_00639,SITE_026,OP_0289,2025-09-26,2025-10-10,2025-10-10,14,Returned,0,252000
R_003727,EQ_00413,SITE_014,OP_0125,2026-01-05,2026-01-28,2026-02-07,23,Overdue Returned,0,690000
R_003728,EQ_00246,SITE_011,OP_0063,2026-07-18,2026-07-27,2026-08-06,9,Overdue Returned,0,126000
R_003729,EQ_00133,SITE_005,OP_0214,2024-06-29,2024-07-03,2024-07-03,4,Returned,1,56000
R_003730,EQ_00556,SITE_019,OP_0344,2025-04-23,2025-04-27,2025-04-27,4,Returned,0,120000
R_003731,EQ_00325,SITE_010,OP_0240,2026-05-04,2026-05-18,2026-05-16,14,Returned,0,224000
R_003732,EQ_00443,SITE_016,OP_0038,2025-03-26,2025-05-06,2025-05-08,41,Overdue Returned,0,369000
R_003733,EQ_00765,SITE_004,OP_0084,2026-07-23,2026-08-16,2026-08-14,24,Returned,0,432000
R_003734,EQ_00667,SITE_027,OP_0282,2025-01-05,2025-01-11,2025-01-12,6,Overdue Returned,0,54000
R_003735,EQ_00432,SITE_028,OP_0325,2025-12-30,2026-01-05,2026-01-06,6,Overdue Returned,0,108000
R_003736,EQ_00712,SITE_018,OP_0121,2025-10-24,2025-11-29,2025-11-29,36,Returned,0,792000
R_003737,EQ_00087,SITE_030,OP_0234,2025-03-22,2025-04-15,2025-04-15,24,Returned,0,432000
R_003738,EQ_00496,SITE_015,OP_0116,2024-06-01,2024-07-16,2024-07-16,45,Returned,0,405000
R_003739,EQ_00087,SITE_018,OP_0081,2026-04-25,2026-05-31,2026-05-31,36,Returned,1,648000
R_003740,EQ_00607,SITE_022,OP_0250,2025-01-12,2025-01-21,2025-01-21,9,Returned,1,144000
R_003741,EQ_00193,SITE_002,OP_0211,2026-08-05,2026-09-17,2026-09-17,43,Returned,0,688000
R_003742,EQ_00744,SITE_022,OP_0346,2026-05-12,2026-06-11,,30,Active,0,660000
R_003743,EQ_00615,SITE_006,OP_0106,2025-10-05,2025-11-18,2025-11-18,44,Returned,1,792000
R_003744,EQ_00726,SITE_003,OP_0206,2025-09-16,2025-10-31,,45,Overdue,1,315000
R_003745,EQ_00390,SITE_021,OP_0338,2026-04-13,2026-05-03,2026-05-03,20,Returned,1,360000
R_003746,EQ_00406,SITE_003,OP_0211,2025-04-05,2025-04-28,2025-04-29,23,Overdue Returned,0,690000
R_003747,EQ_00795,SITE_025,OP_0178,2024-12-11,2025-01-16,2025-01-15,36,Returned,1,252000
R_003748,EQ_00743,SITE_010,OP_0059,2026-01-03,2026-01-27,2026-01-27,24,Returned,0,216000
R_003749,EQ_00552,SITE_024,OP_0040,2025-06-05,2025-06-28,,23,Active,0,506000
R_003750,EQ_00715,SITE_022,OP_0032,2025-09-10,2025-09-22,2025-09-22,12,Returned,0,108000
R_003751,EQ_00261,SITE_021,OP_0217,2025-09-25,2025-10-31,2025-10-31,36,Returned,1,792000
R_003752,EQ_00485,SITE_013,OP_0133,2026-07-29,2026-09-05,2026-09-05,38,Returned,1,266000
R_003753,EQ_00764,SITE_021,OP_0040,2025-04-23,2025-05-31,2025-05-30,38,Returned,0,532000
R_003754,EQ_00032,SITE_019,OP_0023,2026-05-27,2026-06-12,,16,Active,0,112000
R_003755,EQ_00724,SITE_004,OP_0174,2024-04-28,2024-05-31,2024-05-28,33,Returned,0,462000
R_003756,EQ_00216,SITE_004,OP_0097,2026-04-19,2026-06-03,2026-06-03,45,Returned,0,990000
R_003757,EQ_00273,SITE_015,OP_0240,2024-08-05,2024-08-09,2024-08-11,4,Overdue Returned,0,88000
R_003758,EQ_00448,SITE_017,OP_0325,2024-09-12,2024-10-15,2024-10-15,33,Returned,0,594000
R_003759,EQ_00705,SITE_010,OP_0337,2026-01-28,2026-03-02,2026-03-02,33,Returned,0,297000
R_003760,EQ_00024,SITE_026,OP_0169,2025-03-12,2025-03-28,2025-03-28,16,Returned,0,352000
R_003761,EQ_00028,SITE_018,OP_0198,2024-08-19,2024-09-24,,36,Active,1,504000
R_003762,EQ_00035,SITE_006,OP_0217,2024-11-30,2024-12-24,2024-12-24,24,Returned,1,432000
R_003763,EQ_00380,SITE_001,OP_0032,2025-05-21,2025-06-14,2025-06-14,24,Returned,0,336000
R_003764,EQ_00402,SITE_020,OP_0083,2025-01-21,2025-01-26,,5,Overdue,0,150000
R_003765,EQ_00554,SITE_008,OP_0285,2025-10-15,2025-10-26,2025-10-26,11,Returned,0,99000
R_003766,EQ_00004,SITE_028,OP_0278,2026-02-15,2026-03-06,2026-03-07,19,Overdue Returned,0,266000
R_003767,EQ_00516,SITE_002,OP_0207,2024-06-26,2024-07-25,2024-07-22,29,Returned,0,522000
R_003768,EQ_00330,SITE_029,OP_0202,2025-04-26,2025-05-15,2025-05-17,19,Overdue Returned,0,418000
R_003769,EQ_00527,SITE_014,OP_0012,2025-06-10,2025-07-19,2025-07-20,39,Overdue Returned,0,702000
R_003770,EQ_00371,SITE_013,OP_0310,2025-01-23,2025-03-01,,37,Active,1,333000
R_003771,EQ_00283,SITE_020,OP_0344,2024-06-08,2024-07-21,2024-07-21,43,Returned,0,387000
R_003772,EQ_00782,SITE_020,OP_0282,2026-02-04,2026-03-04,,28,Overdue,0,448000
R_003773,EQ_00499,SITE_027,OP_0168,2025-06-03,2025-07-10,2025-07-09,37,Returned,0,666000
R_003774,EQ_00414,SITE_012,OP_0019,2026-04-14,2026-05-29,,45,Overdue,0,990000
R_003775,EQ_00131,SITE_002,OP_0323,2024-09-12,2024-10-10,2024-10-10,28,Returned,0,616000
R_003776,EQ_00722,SITE_001,OP_0120,2025-05-18,2025-06-27,2025-06-27,40,Returned,0,360000
R_003777,EQ_00212,SITE_016,OP_0233,2024-04-16,2024-04-22,2024-04-22,6,Returned,0,96000
R_003778,EQ_00585,SITE_028,OP_0154,2025-07-03,2025-07-18,2025-07-23,15,Overdue Returned,0,240000
R_003779,EQ_00093,SITE_013,OP_0293,2025-04-16,2025-05-21,,35,Overdue,1,630000
R_003780,EQ_00301,SITE_021,OP_0034,2024-06-01,2024-06-30,2024-07-01,29,Overdue Returned,0,638000
R_003781,EQ_00793,SITE_030,OP_0028,2025-12-08,2026-01-11,2026-01-11,34,Returned,0,238000
R_003782,EQ_00692,SITE_008,OP_0226,2024-01-16,2024-02-20,2024-02-20,35,Returned,1,630000
R_003783,EQ_00678,SITE_004,OP_0152,2024-07-24,2024-09-01,2024-09-02,39,Overdue Returned,1,702000
R_003784,EQ_00706,SITE_028,OP_0131,2024-05-29,2024-06-29,,31,Overdue,1,558000
R_003785,EQ_00765,SITE_025,OP_0167,2024-09-05,2024-09-23,2024-09-24,18,Overdue Returned,0,324000
R_003786,EQ_00290,SITE_015,OP_0277,2025-08-30,2025-10-03,2025-10-03,34,Returned,0,238000
R_003787,EQ_00783,SITE_029,OP_0052,2025-06-10,2025-07-23,2025-07-25,43,Overdue Returned,1,774000
R_003788,EQ_00604,SITE_003,OP_0305,2026-04-07,2026-04-21,,14,Active,1,98000
R_003789,EQ_00057,SITE_014,OP_0098,2026-03-19,2026-04-28,2026-04-28,40,Returned,0,560000
R_003790,EQ_00260,SITE_005,OP_0350,2025-10-27,2025-11-04,2025-11-04,8,Returned,1,72000
R_003791,EQ_00034,SITE_013,OP_0216,2025-12-13,2026-01-04,,22,Active,0,484000
R_003792,EQ_00444,SITE_021,OP_0345,2026-04-15,2026-05-22,2026-05-23,37,Overdue Returned,0,814000
R_003793,EQ_00720,SITE_020,OP_0253,2024-03-26,2024-04-22,2024-04-22,27,Returned,1,378000
R_003794,EQ_00485,SITE_021,OP_0153,2025-05-24,2025-06-19,2025-06-21,26,Overdue Returned,1,182000
R_003795,EQ_00388,SITE_006,OP_0098,2026-01-02,2026-01-16,2026-01-16,14,Returned,0,126000
R_003796,EQ_00623,SITE_021,OP_0054,2026-02-22,2026-03-05,2026-03-05,11,Returned,0,77000
R_003797,EQ_00269,SITE_025,OP_0116,2025-08-08,2025-08-28,2025-08-29,20,Overdue Returned,0,360000
R_003798,EQ_00046,SITE_024,OP_0098,2025-05-12,2025-06-14,2025-06-19,33,Overdue Returned,0,990000
R_003799,EQ_00742,SITE_014,OP_0247,2025-04-11,2025-05-22,2025-05-22,41,Returned,0,369000
R_003800,EQ_00456,SITE_024,OP_0006,2026-02-05,2026-02-14,2026-02-14,9,Returned,0,126000
R_003801,EQ_00315,SITE_027,OP_0136,2024-03-01,2024-03-07,,6,Active,0,108000
R_003802,EQ_00682,SITE_030,OP_0051,2025-10-15,2025-11-02,2025-11-02,18,Returned,0,540000
R_003803,EQ_00429,SITE_016,OP_0331,2025-01-25,2025-03-03,2025-03-05,37,Overdue Returned,0,333000
R_003804,EQ_00580,SITE_010,OP_0229,2024-04-28,2024-05-15,2024-05-15,17,Returned,0,272000
R_003805,EQ_00609,SITE_030,OP_0324,2025-02-17,2025-03-21,,32,Active,0,448000
R_003806,EQ_00718,SITE_024,OP_0256,2024-05-25,2024-06-21,2024-06-26,27,Overdue Returned,0,189000
R_003807,EQ_00218,SITE_014,OP_0090,2026-04-29,2026-06-09,2026-06-09,41,Returned,0,369000
R_003808,EQ_00525,SITE_013,OP_0069,2026-04-13,2026-04-23,2026-04-20,10,Returned,0,220000
R_003809,EQ_00591,SITE_029,OP_0139,2025-03-03,2025-03-10,2025-03-08,7,Returned,0,49000
R_003810,EQ_00392,SITE_021,OP_0206,2024-08-06,2024-08-23,2024-08-23,17,Returned,1,153000
R_003811,EQ_00156,SITE_007,OP_0284,2025-03-14,2025-04-04,2025-04-05,21,Overdue Returned,0,630000
R_003812,EQ_00247,SITE_008,OP_0005,2024-08-25,2024-09-08,2024-09-08,14,Returned,0,126000
R_003813,EQ_00763,SITE_029,OP_0009,2026-03-12,2026-03-30,2026-03-30,18,Returned,0,126000
R_003814,EQ_00602,SITE_003,OP_0013,2024-12-08,2025-01-15,2025-01-15,38,Returned,0,532000
R_003815,EQ_00392,SITE_019,OP_0298,2025-12-17,2026-01-24,2026-01-26,38,Overdue Returned,0,342000
R_003816,EQ_00419,SITE_019,OP_0040,2025-01-22,2025-03-07,2025-03-12,44,Overdue Returned,0,792000
R_003817,EQ_00295,SITE_028,OP_0251,2025-01-20,2025-02-25,2025-02-23,36,Returned,0,648000
R_003818,EQ_00641,SITE_024,OP_0125,2025-10-29,2025-11-27,2025-11-27,29,Returned,0,261000
R_003819,EQ_00035,SITE_030,OP_0084,2026-03-26,2026-04-03,2026-04-03,8,Returned,1,144000
R_003820,EQ_00186,SITE_008,OP_0093,2025-02-22,2025-04-05,,42,Active,1,588000
R_003821,EQ_00081,SITE_007,OP_0110,2024-12-30,2025-02-01,2025-01-31,33,Returned,1,297000
R_003822,EQ_00357,SITE_002,OP_0149,2025-09-10,2025-09-23,,13,Overdue,0,182000
R_003823,EQ_00177,SITE_017,OP_0242,2025-02-14,2025-02-24,2025-02-26,10,Overdue Returned,0,70000
R_003824,EQ_00665,SITE_017,OP_0018,2025-10-18,2025-11-29,2025-11-30,42,Overdue Returned,0,294000
R_003825,EQ_00446,SITE_001,OP_0206,2026-02-13,2026-02-23,2026-02-24,10,Overdue Returned,0,220000
R_003826,EQ_00468,SITE_021,OP_0036,2024-06-25,2024-07-21,2024-07-21,26,Returned,0,780000
R_003827,EQ_00461,SITE_026,OP_0036,2025-03-17,2025-04-12,,26,Active,0,364000
R_003828,EQ_00607,SITE_012,OP_0113,2025-05-21,2025-06-12,2025-06-12,22,Returned,1,352000
R_003829,EQ_00760,SITE_008,OP_0339,2026-02-05,2026-02-23,2026-02-22,18,Returned,1,396000
R_003830,EQ_00488,SITE_005,OP_0001,2024-11-05,2024-12-11,2024-12-16,36,Overdue Returned,0,648000
R_003831,EQ_00471,SITE_017,OP_0030,2024-07-22,2024-08-24,2024-08-22,33,Returned,1,231000
R_003832,EQ_00559,SITE_026,OP_0243,2024-07-27,2024-08-08,2024-08-05,12,Returned,1,216000
R_003833,EQ_00183,SITE_019,OP_0160,2025-11-26,2025-12-08,,12,Overdue,0,168000
R_003834,EQ_00185,SITE_003,OP_0144,2025-02-19,2025-02-24,2025-02-24,5,Returned,0,35000
R_003835,EQ_00216,SITE_029,OP_0051,2026-02-15,2026-03-13,2026-03-13,26,Returned,0,572000
R_003836,EQ_00063,SITE_022,OP_0012,2026-05-31,2026-06-16,2026-06-16,16,Returned,0,224000
R_003837,EQ_00643,SITE_010,OP_0012,2025-01-23,2025-02-17,2025-02-17,25,Returned,0,450000
R_003838,EQ_00375,SITE_005,OP_0175,2025-06-15,2025-07-05,,20,Active,0,180000
R_003839,EQ_00220,SITE_018,OP_0015,2024-07-02,2024-07-22,2024-07-22,20,Returned,0,140000
R_003840,EQ_00301,SITE_013,OP_0343,2026-03-12,2026-04-05,2026-04-06,24,Overdue Returned,0,528000
R_003841,EQ_00632,SITE_007,OP_0264,2025-04-27,2025-05-24,2025-05-24,27,Returned,0,810000
R_003842,EQ_00678,SITE_005,OP_0042,2025-10-23,2025-10-28,,5,Active,0,90000
R_003843,EQ_00742,SITE_011,OP_0070,2025-04-24,2025-05-18,2025-05-18,24,Returned,1,216000
R_003844,EQ_00300,SITE_028,OP_0173,2025-06-02,2025-06-23,,21,Active,0,147000
R_003845,EQ_00247,SITE_029,OP_0326,2024-09-25,2024-10-12,,17,Overdue,0,153000
R_003846,EQ_00266,SITE_011,OP_0111,2026-04-24,2026-05-13,,19,Active,0,133000
R_003847,EQ_00717,SITE_009,OP_0109,2025-05-19,2025-06-02,2025-06-02,14,Returned,0,126000
R_003848,EQ_00664,SITE_009,OP_0337,2026-01-23,2026-01-31,,8,Active,0,176000
R_003849,EQ_00112,SITE_022,OP_0184,2025-05-30,2025-06-13,2025-06-15,14,Overdue Returned,0,196000
R_003850,EQ_00212,SITE_006,OP_0166,2024-08-11,2024-08-14,2024-08-14,3,Returned,0,48000
R_003851,EQ_00301,SITE_021,OP_0104,2025-01-16,2025-02-25,2025-02-25,40,Returned,0,880000
R_003852,EQ_00195,SITE_021,OP_0026,2024-09-09,2024-09-29,2024-10-04,20,Overdue Returned,0,600000
R_003853,EQ_00482,SITE_018,OP_0255,2024-07-16,2024-08-08,2024-08-13,23,Overdue Returned,0,207000
R_003854,EQ_00666,SITE_011,OP_0114,2026-02-13,2026-03-27,,42,Overdue,1,1260000
R_003855,EQ_00070,SITE_002,OP_0118,2026-03-18,2026-04-11,2026-04-11,24,Returned,0,384000
R_003856,EQ_00578,SITE_024,OP_0224,2024-06-15,2024-07-28,,43,Active,0,946000
R_003857,EQ_00239,SITE_020,OP_0109,2024-06-25,2024-06-30,,5,Active,1,70000
R_003858,EQ_00340,SITE_027,OP_0275,2026-02-05,2026-03-01,2026-03-01,24,Returned,0,528000
R_003859,EQ_00011,SITE_003,OP_0231,2026-07-18,2026-08-21,,34,Overdue,0,612000
R_003860,EQ_00759,SITE_030,OP_0179,2025-05-20,2025-06-13,,24,Active,1,528000
R_003861,EQ_00775,SITE_026,OP_0190,2024-07-09,2024-08-22,2024-08-23,44,Overdue Returned,0,396000
R_003862,EQ_00704,SITE_021,OP_0173,2026-07-08,2026-08-06,,29,Active,0,638000
R_003863,EQ_00311,SITE_007,OP_0098,2024-03-27,2024-04-30,2024-04-30,34,Returned,1,238000
R_003864,EQ_00472,SITE_006,OP_0014,2025-09-21,2025-09-25,,4,Active,1,56000
R_003865,EQ_00302,SITE_004,OP_0069,2024-03-11,2024-03-20,,9,Active,0,162000
R_003866,EQ_00130,SITE_007,OP_0224,2024-07-11,2024-08-10,,30,Active,0,420000
R_003867,EQ_00033,SITE_010,OP_0099,2025-02-08,2025-03-07,2025-03-07,27,Returned,0,486000
R_003868,EQ_00792,SITE_020,OP_0284,2025-06-15,2025-06-25,2025-06-25,10,Returned,0,70000
R_003869,EQ_00212,SITE_030,OP_0016,2024-05-26,2024-07-10,,45,Active,0,720000
R_003870,EQ_00362,SITE_021,OP_0215,2025-10-11,2025-10-25,2025-10-25,14,Returned,1,224000
R_003871,EQ_00610,SITE_008,OP_0073,2026-02-07,2026-03-02,,23,Active,0,322000
R_003872,EQ_00577,SITE_029,OP_0109,2025-12-31,2026-02-05,2026-02-04,36,Returned,1,324000
