usage_id,date,equipment_id,rental_id,site_id,operator_id,engine_hours,idle_hours,fuel_consumed_liters,utilization_percentage,is_anomaly,anomaly_type
U_0041158,2024-12-10,EQ_00722,R_003315,SITE_018,OP_0268,3.85,2.02,49.35,32.05,No,None
U_0041159,2024-12-11,EQ_00722,R_003315,SITE_018,OP_0268,5.57,3.16,57.72,46.39,No,None
U_0041160,2025-02-22,EQ_00572,R_003316,SITE_008,OP_0241,7.67,2.04,55.75,63.94,No,None
U_0041161,2025-02-23,EQ_00572,R_003316,SITE_008,OP_0241,7.68,1.43,47.65,64.02,No,None
U_0041162,2025-02-24,EQ_00572,R_003316,SITE_008,OP_0241,6.84,0.0,44.6,56.99,No,None
U_0041163,2025-02-25,EQ_00572,R_003316,SITE_008,OP_0241,6.47,2.9,48.32,53.89,No,None
U_0041164,2025-02-26,EQ_00572,R_003316,SITE_008,OP_0241,5.55,3.34,32.58,46.27,No,None
U_0041165,2025-02-27,EQ_00572,R_003316,SITE_008,OP_0241,9.77,1.81,68.92,81.39,No,None
U_0041166,2025-02-28,EQ_00572,R_003316,SITE_008,OP_0241,9.52,6.34,62.46,79.33,No,None
U_0041167,2025-03-01,EQ_00572,R_003316,SITE_008,OP_0241,3.71,1.39,22.06,30.9,Yes,Unexpected Operator
U_0041168,2025-03-02,EQ_00572,R_003316,SITE_008,OP_0241,8.08,3.92,55.91,67.36,No,None
U_0041169,2025-03-03,EQ_00572,R_003316,SITE_008,OP_0241,6.2,1.51,50.73,51.65,No,None
U_0041170,2025-03-04,EQ_00572,R_003316,SITE_008,OP_0241,6.5,3.91,54.6,54.15,No,None
U_0041171,2025-03-05,EQ_00572,R_003316,SITE_008,OP_0241,6.48,7.62,47.61,53.97,No,None
U_0041172,2025-03-06,EQ_00572,R_003316,SITE_008,OP_0241,5.64,2.44,38.75,46.97,No,None
U_0041173,2025-03-07,EQ_00572,R_003316,SITE_008,OP_0241,8.96,3.95,70.28,74.7,No,None
U_0041174,2024-04-18,EQ_00292,R_003317,SITE_024,OP_0123,5.68,3.53,182.6,47.37,No,None
U_0041175,2024-04-19,EQ_00292,R_003317,SITE_024,OP_0123,7.96,3.13,244.43,66.33,No,None
U_0041176,2024-04-20,EQ_00292,R_003317,SITE_024,OP_0123,4.74,2.6,120.38,39.51,No,None
U_0041177,2024-04-21,EQ_00292,R_003317,SITE_024,OP_0123,7.48,3.27,216.22,62.33,No,None
U_0041178,2024-04-22,EQ_00292,R_003317,SITE_024,OP_0123,5.72,2.95,460.58,47.68,Yes,High Fuel Consumption
U_0041179,2024-04-23,EQ_00292,R_003317,SITE_024,OP_0123,9.66,0.53,232.96,80.52,No,None
U_0041180,2024-04-24,EQ_00292,R_003317,SITE_024,OP_0123,7.51,3.72,225.65,62.58,No,None
U_0041181,2024-04-25,EQ_00292,R_003317,SITE_024,OP_0123,5.56,4.68,150.84,46.36,No,None
U_0041182,2026-04-29,EQ_00722,R_003318,SITE_019,OP_0315,7.49,2.62,67.57,62.43,No,None
U_0041183,2026-04-30,EQ_00722,R_003318,SITE_019,OP_0315,7.2,5.69,79.04,60.0,No,None
U_0041184,2026-05-01,EQ_00722,R_003318,SITE_019,OP_0315,5.42,2.22,79.03,45.13,No,None
U_0041185,2026-05-02,EQ_00722,R_003318,SITE_019,OP_0315,7.0,0.98,98.67,58.31,No,None
U_0041186,2026-05-03,EQ_00722,R_003318,SITE_019,OP_0315,5.6,5.1,74.29,46.65,No,None
U_0041187,2026-05-04,EQ_00722,R_003318,SITE_019,OP_0315,2.89,2.38,40.65,24.09,No,None
U_0041188,2026-05-05,EQ_00722,R_003318,SITE_019,OP_0315,5.61,6.93,52.4,46.71,Yes,Excessive Idle
U_0041189,2026-05-06,EQ_00722,R_003318,SITE_019,OP_0315,8.24,3.0,100.71,68.64,No,None
U_0041190,2026-05-07,EQ_00722,R_003318,SITE_019,OP_0315,8.37,2.58,104.57,69.74,No,None
U_0041191,2026-05-08,EQ_00722,R_003318,SITE_019,OP_0315,7.95,0.0,103.69,66.21,No,None
U_0041192,2026-05-09,EQ_00722,R_003318,SITE_019,OP_0315,6.49,3.23,82.57,54.05,No,None
U_0041193,2026-05-10,EQ_00722,R_003318,SITE_019,OP_0315,4.76,4.78,58.25,39.66,No,None
U_0041194,2026-05-11,EQ_00722,R_003318,SITE_019,OP_0315,4.07,2.31,50.81,33.91,No,None
U_0041195,2026-05-12,EQ_00722,R_003318,SITE_019,OP_0315,6.33,6.79,79.31,52.79,No,None
U_0041196,2024-10-02,EQ_00599,R_003319,SITE_008,OP_0301,8.55,1.16,249.46,71.26,No,None
U_0041197,2024-10-03,EQ_00599,R_003319,SITE_008,OP_0301,7.47,4.95,181.55,62.24,No,None
U_0041198,2024-10-04,EQ_00599,R_003319,SITE_008,OP_0301,4.48,3.96,132.52,37.35,No,None
U_0041199,2024-10-05,EQ_00599,R_003319,SITE_008,OP_0301,7.76,2.71,217.44,64.67,No,None
U_0041200,2024-10-06,EQ_00599,R_003319,SITE_008,OP_0301,6.73,2.07,214.17,56.11,No,None
U_0041201,2024-10-07,EQ_00599,R_003319,SITE_008,OP_0301,6.99,5.55,181.0,58.21,No,None
U_0041202,2024-10-08,EQ_00599,R_003319,SITE_008,OP_0301,10.29,5.61,223.67,85.76,No,None
U_0041203,2024-10-09,EQ_00599,R_003319,SITE_008,OP_0301,6.44,3.94,147.24,53.65,No,None
U_0041204,2024-10-10,EQ_00599,R_003319,SITE_008,OP_0301,10.29,1.2,234.97,85.71,No,None
U_0041205,2024-10-11,EQ_00599,R_003319,SITE_008,OP_0301,4.87,0.0,149.65,40.55,No,None
U_0041206,2024-10-12,EQ_00599,R_003319,SITE_008,OP_0301,9.47,4.8,272.7,78.92,No,None
U_0041207,2024-10-13,EQ_00599,R_003319,SITE_008,OP_0301,8.79,3.48,324.59,73.25,No,None
U_0041208,2024-10-14,EQ_00599,R_003319,SITE_008,OP_0301,5.52,0.0,190.34,46.03,No,None
U_0041209,2024-10-15,EQ_00599,R_003319,SITE_008,OP_0301,6.23,3.23,165.67,51.96,No,None
U_0041210,2026-03-09,EQ_00681,R_003320,SITE_022,OP_0018,4.02,5.26,56.84,33.5,No,None
U_0041211,2026-03-10,EQ_00681,R_003320,SITE_022,OP_0018,7.92,2.31,87.33,65.98,No,None
U_0041212,2026-03-11,EQ_00681,R_003320,SITE_022,OP_0018,4.82,4.32,63.17,40.19,No,None
U_0041213,2026-03-12,EQ_00681,R_003320,SITE_022,OP_0018,4.66,4.1,46.24,38.82,No,None
U_0041214,2026-03-13,EQ_00681,R_003320,SITE_022,OP_0018,8.63,3.25,98.27,71.95,No,None
U_0041215,2026-03-14,EQ_00681,R_003320,SITE_022,OP_0018,5.19,6.2,70.03,43.22,Yes,Excessive Idle
U_0041216,2026-03-15,EQ_00681,R_003320,SITE_022,OP_0018,8.59,1.41,113.57,71.59,No,None
U_0041217,2026-03-16,EQ_00681,R_003320,SITE_022,OP_0018,8.04,2.42,109.82,67.02,No,None
U_0041218,2026-03-17,EQ_00681,R_003320,SITE_022,OP_0018,7.55,2.03,83.89,62.93,No,None
U_0041219,2026-03-18,EQ_00681,R_003320,SITE_022,OP_0018,6.73,0.0,83.04,56.07,No,None
U_0041220,2026-03-19,EQ_00681,R_003320,SITE_022,OP_0018,6.84,3.21,92.22,57.02,No,None
U_0041221,2026-03-20,EQ_00681,R_003320,SITE_022,OP_0018,1.27,0.27,16.9,10.55,No,None
U_0041222,2024-11-22,EQ_00068,R_003321,SITE_003,OP_0276,6.5,0.0,117.91,54.18,No,None
U_0041223,2024-11-23,EQ_00068,R_003321,SITE_003,OP_0276,6.57,3.64,115.77,54.72,No,None
U_0041224,2024-11-24,EQ_00068,R_003321,SITE_003,OP_0276,8.75,1.95,174.13,72.9,No,None
U_0041225,2024-11-25,EQ_00068,R_003321,SITE_003,OP_0276,7.33,2.23,123.11,61.09,No,None
U_0041226,2024-11-26,EQ_00068,R_003321,SITE_003,OP_0276,7.71,6.38,143.88,64.22,No,None
U_0041227,2024-11-27,EQ_00068,R_003321,SITE_003,OP_0276,4.19,5.32,74.7,34.92,No,None
U_0041228,2024-11-28,EQ_00068,R_003321,SITE_003,OP_0276,7.21,3.86,137.26,60.08,No,None
U_0041229,2024-11-29,EQ_00068,R_003321,SITE_003,OP_0276,8.09,2.43,138.62,67.42,No,None
U_0041230,2024-11-30,EQ_00068,R_003321,SITE_003,OP_0276,6.64,3.77,144.69,55.34,No,None
U_0041231,2024-12-01,EQ_00068,R_003321,SITE_003,OP_0276,5.93,0.19,97.89,49.45,No,None
U_0041232,2024-12-02,EQ_00068,R_003321,SITE_003,OP_0276,5.37,1.21,80.51,44.74,No,None
U_0041233,2024-12-03,EQ_00068,R_003321,SITE_003,OP_0276,6.49,1.38,130.48,54.04,No,None
U_0041234,2024-12-04,EQ_00068,R_003321,SITE_003,OP_0276,7.55,1.21,120.09,62.9,No,None
U_0041235,2024-12-05,EQ_00068,R_003321,SITE_003,OP_0276,7.14,1.95,118.75,59.47,No,None
U_0041236,2024-08-05,EQ_00789,R_003322,SITE_010,OP_0048,7.27,5.17,154.78,60.58,No,None
U_0041237,2024-08-06,EQ_00789,R_003322,SITE_010,OP_0048,4.78,4.82,103.35,39.85,No,None
U_0041238,2024-08-07,EQ_00789,R_003322,SITE_010,OP_0048,2.62,2.04,60.52,21.87,No,None
U_0041239,2024-08-08,EQ_00789,R_003322,SITE_010,OP_0048,7.06,5.41,154.08,58.82,No,None
U_0041240,2024-08-09,EQ_00789,R_003322,SITE_010,OP_0048,8.69,7.72,165.14,72.4,No,None
U_0041241,2024-08-10,EQ_00789,R_003322,SITE_010,OP_0048,7.68,4.62,163.96,63.97,No,None
U_0041242,2024-08-11,EQ_00789,R_003322,SITE_010,OP_0048,5.35,1.65,96.9,44.55,No,None
U_0041243,2024-08-12,EQ_00789,R_003322,SITE_010,OP_0048,3.89,3.18,58.82,32.45,No,None
U_0041244,2024-08-13,EQ_00789,R_003322,SITE_010,OP_0048,6.94,0.0,140.92,57.82,No,None
U_0041245,2024-08-14,EQ_00789,R_003322,SITE_010,OP_0048,3.42,7.29,69.52,28.51,No,None
U_0041246,2024-08-15,EQ_00789,R_003322,SITE_010,OP_0048,3.98,1.02,97.92,33.21,No,None
U_0041247,2024-08-16,EQ_00789,R_003322,SITE_010,OP_0048,9.28,2.88,182.03,77.3,No,None
U_0041248,2024-08-17,EQ_00789,R_003322,SITE_010,OP_0048,7.15,3.6,150.48,59.58,No,None
U_0041249,2024-08-18,EQ_00789,R_003322,SITE_010,OP_0048,7.17,0.0,101.51,59.72,No,None
U_0041250,2026-06-01,EQ_00781,R_003323,SITE_014,OP_0039,8.09,0.0,116.43,67.45,No,None
U_0041251,2026-06-02,EQ_00781,R_003323,SITE_014,OP_0039,0.0,4.99,0.0,0.0,No,None
U_0041252,2026-06-03,EQ_00781,R_003323,SITE_014,OP_0039,5.61,6.4,75.99,46.73,No,None
U_0041253,2026-06-04,EQ_00781,R_003323,SITE_014,OP_0039,8.08,5.75,111.52,67.32,No,None
U_0041254,2026-06-05,EQ_00781,R_003323,SITE_014,OP_0039,3.53,0.02,58.41,29.44,No,None
U_0041255,2026-06-06,EQ_00781,R_003323,SITE_014,OP_0039,6.42,7.59,80.73,53.48,No,None
U_0041256,2026-06-07,EQ_00781,R_003323,SITE_014,OP_0039,1.02,3.97,19.48,8.48,No,None
U_0041257,2026-06-08,EQ_00781,R_003323,SITE_014,OP_0039,5.3,3.31,82.27,44.17,No,None
U_0041258,2026-06-09,EQ_00781,R_003323,SITE_014,OP_0039,8.28,2.86,126.08,69.01,No,None
U_0041259,2026-06-10,EQ_00781,R_003323,SITE_014,OP_0039,5.5,5.75,97.24,45.81,No,None
U_0041260,2026-06-11,EQ_00781,R_003323,SITE_014,OP_0039,9.88,1.26,136.92,82.37,No,None
U_0041261,2026-06-12,EQ_00781,R_003323,SITE_014,OP_0039,8.84,5.27,120.82,73.7,No,None
U_0041262,2026-06-13,EQ_00781,R_003323,SITE_014,OP_0039,6.17,0.0,98.89,51.45,No,None
U_0041263,2026-06-14,EQ_00781,R_003323,SITE_014,OP_0039,6.0,7.58,101.74,50.01,No,None
U_0041264,2024-11-30,EQ_00066,R_003324,SITE_022,OP_0067,7.44,3.27,151.62,62.03,No,None
U_0041265,2024-12-01,EQ_00066,R_003324,SITE_022,OP_0067,4.62,2.97,116.06,38.48,No,None
U_0041266,2024-12-02,EQ_00066,R_003324,SITE_022,OP_0067,8.72,2.08,241.2,72.67,No,None
U_0041267,2024-12-03,EQ_00066,R_003324,SITE_022,OP_0067,5.66,1.08,183.71,47.19,No,None
U_0041268,2024-12-04,EQ_00066,R_003324,SITE_022,OP_0067,6.61,5.6,174.37,55.12,No,None
U_0041269,2024-12-05,EQ_00066,R_003324,SITE_022,OP_0067,7.3,3.45,182.42,60.81,No,None
U_0041270,2024-12-06,EQ_00066,R_003324,SITE_022,OP_0067,5.37,0.06,148.04,44.72,No,None
U_0041271,2024-12-07,EQ_00066,R_003324,SITE_022,OP_0067,6.85,4.6,170.31,57.06,No,None
U_0041272,2024-12-08,EQ_00066,R_003324,SITE_022,OP_0067,1.69,4.62,50.03,14.09,No,None
U_0041273,2024-12-09,EQ_00066,R_003324,SITE_022,OP_0067,2.68,2.71,58.71,22.3,No,None
U_0041274,2024-12-10,EQ_00066,R_003324,SITE_022,OP_0067,4.96,1.67,150.37,41.32,No,None
U_0041275,2024-12-14,EQ_00199,R_003325,SITE_023,OP_0049,7.68,2.12,147.17,63.99,No,None
U_0041276,2024-12-15,EQ_00199,R_003325,SITE_023,OP_0049,6.05,2.67,123.9,50.38,No,None
U_0041277,2024-12-16,EQ_00199,R_003325,SITE_023,OP_0049,5.79,2.46,125.22,48.28,No,None
U_0041278,2024-12-17,EQ_00199,R_003325,SITE_023,OP_0049,3.47,1.67,76.46,28.91,No,None
U_0041279,2024-12-18,EQ_00199,R_003325,SITE_023,OP_0049,5.19,1.59,114.08,43.25,No,None
U_0041280,2024-12-19,EQ_00199,R_003325,SITE_023,OP_0049,2.02,0.0,227.52,16.84,Yes,Low Utilization
U_0041281,2024-12-20,EQ_00199,R_003325,SITE_023,OP_0049,3.43,1.95,64.42,28.62,No,None
U_0041282,2024-12-21,EQ_00199,R_003325,SITE_023,OP_0049,6.54,4.12,115.66,54.52,No,None
U_0041283,2024-12-22,EQ_00199,R_003325,SITE_023,OP_0049,10.28,2.93,222.54,85.63,No,None
U_0041284,2024-12-23,EQ_00199,R_003325,SITE_023,OP_0049,9.47,2.95,177.0,78.89,Yes,Unexpected Operator
U_0041285,2024-12-24,EQ_00199,R_003325,SITE_023,OP_0049,7.34,2.29,161.71,61.2,No,None
U_0041286,2024-02-01,EQ_00699,R_003326,SITE_024,OP_0264,7.28,0.0,230.55,60.7,No,None
U_0041287,2024-02-02,EQ_00699,R_003326,SITE_024,OP_0264,4.2,4.03,113.33,35.01,No,None
U_0041288,2024-02-03,EQ_00699,R_003326,SITE_024,OP_0264,6.24,0.54,142.99,52.0,No,None
U_0041289,2024-02-04,EQ_00699,R_003326,SITE_024,OP_0264,5.94,2.32,162.66,49.5,No,None
U_0041290,2024-02-05,EQ_00699,R_003326,SITE_024,OP_0264,4.59,2.83,94.31,38.28,No,None
U_0041291,2024-02-06,EQ_00699,R_003326,SITE_024,OP_0264,6.11,2.87,147.67,50.89,No,None
U_0041292,2024-02-07,EQ_00699,R_003326,SITE_024,OP_0264,10.13,0.0,290.6,84.41,No,None
U_0041293,2024-02-08,EQ_00699,R_003326,SITE_024,OP_0264,8.86,1.32,262.61,73.8,No,None
U_0041294,2024-02-09,EQ_00699,R_003326,SITE_024,OP_0264,5.22,4.19,126.3,43.48,No,None
U_0041295,2024-02-10,EQ_00699,R_003326,SITE_024,OP_0264,3.45,3.19,82.59,28.75,No,None
U_0041296,2024-02-11,EQ_00699,R_003326,SITE_024,OP_0264,2.49,7.06,66.15,20.74,No,None
U_0041297,2024-02-12,EQ_00699,R_003326,SITE_024,OP_0264,8.92,7.97,247.54,74.32,No,None
U_0041298,2024-02-13,EQ_00699,R_003326,SITE_024,OP_0264,7.37,4.86,201.45,61.4,No,None
U_0041299,2024-02-14,EQ_00699,R_003326,SITE_024,OP_0264,3.42,4.46,92.27,28.53,No,None
U_0041300,2024-09-04,EQ_00291,R_003327,SITE_027,OP_0050,7.31,2.07,193.75,60.93,No,None
U_0041301,2024-09-05,EQ_00291,R_003327,SITE_027,OP_0050,4.6,3.45,121.02,38.31,No,None
U_0041302,2024-09-06,EQ_00291,R_003327,SITE_027,OP_0050,8.08,5.6,257.5,67.37,No,None
U_0041303,2024-09-07,EQ_00291,R_003327,SITE_027,OP_0050,2.44,0.0,64.21,20.34,No,None
U_0041304,2024-09-08,EQ_00291,R_003327,SITE_027,OP_0050,7.61,6.42,234.46,63.42,No,None
U_0041305,2024-09-09,EQ_00291,R_003327,SITE_027,OP_0050,3.07,3.98,95.38,25.59,No,None
U_0041306,2024-09-10,EQ_00291,R_003327,SITE_027,OP_0050,8.99,4.79,287.91,74.88,Yes,Unexpected Operator
U_0041307,2024-09-11,EQ_00291,R_003327,SITE_027,OP_0050,6.18,4.68,200.9,51.54,No,None
U_0041308,2024-09-12,EQ_00291,R_003327,SITE_027,OP_0050,3.39,3.59,99.66,28.28,No,None
U_0041309,2024-09-13,EQ_00291,R_003327,SITE_027,OP_0050,7.48,1.3,233.72,62.32,No,None
U_0041310,2024-09-14,EQ_00291,R_003327,SITE_027,OP_0050,9.75,1.27,356.68,81.23,No,None
U_0041311,2024-09-15,EQ_00291,R_003327,SITE_027,OP_0050,7.17,2.27,218.33,59.71,No,None
U_0041312,2024-09-16,EQ_00291,R_003327,SITE_027,OP_0050,5.52,2.97,160.86,45.97,No,None
U_0041313,2024-09-17,EQ_00291,R_003327,SITE_027,OP_0050,3.16,3.13,84.27,26.36,No,None
U_0041314,2025-01-16,EQ_00797,R_003328,SITE_010,OP_0111,9.9,0.6,195.4,82.51,No,None
U_0041315,2025-01-17,EQ_00797,R_003328,SITE_010,OP_0111,10.44,3.52,146.24,87.02,No,None
U_0041316,2025-01-18,EQ_00797,R_003328,SITE_010,OP_0111,4.31,0.0,78.04,35.89,No,None
U_0041317,2025-01-19,EQ_00797,R_003328,SITE_010,OP_0111,10.68,3.59,172.75,89.02,No,None
U_0041318,2025-01-20,EQ_00797,R_003328,SITE_010,OP_0111,9.49,2.8,142.76,79.06,No,None
U_0041319,2025-01-21,EQ_00797,R_003328,SITE_010,OP_0111,5.51,0.0,106.03,45.94,No,None
U_0041320,2025-01-22,EQ_00797,R_003328,SITE_010,OP_0111,6.39,3.43,127.34,53.29,No,None
U_0041321,2025-01-23,EQ_00797,R_003328,SITE_010,OP_0111,4.59,2.5,76.99,38.25,No,None
U_0041322,2025-01-24,EQ_00797,R_003328,SITE_010,OP_0111,5.7,2.87,94.76,47.53,No,None
U_0041323,2025-01-25,EQ_00797,R_003328,SITE_010,OP_0111,7.34,3.22,143.79,61.17,No,None
U_0041324,2025-01-26,EQ_00797,R_003328,SITE_010,OP_0111,7.52,4.05,150.57,62.67,No,None
U_0041325,2025-01-27,EQ_00797,R_003328,SITE_010,OP_0111,8.64,0.0,145.19,71.96,No,None
U_0041326,2025-01-28,EQ_00797,R_003328,SITE_010,OP_0111,2.45,5.66,42.39,20.45,No,None
U_0041327,2025-01-29,EQ_00797,R_003328,SITE_010,OP_0111,6.61,0.58,120.4,55.1,No,None
U_0041328,2024-07-21,EQ_00766,R_003329,SITE_021,OP_0204,9.11,1.1,121.59,75.95,No,None
U_0041329,2024-07-22,EQ_00766,R_003329,SITE_021,OP_0204,4.79,0.67,70.23,39.89,No,None
U_0041330,2024-07-23,EQ_00766,R_003329,SITE_021,OP_0204,4.47,2.69,66.21,37.26,No,None
U_0041331,2024-07-24,EQ_00766,R_003329,SITE_021,OP_0204,8.76,2.38,126.14,72.99,No,None
U_0041332,2024-07-25,EQ_00766,R_003329,SITE_021,OP_0204,5.37,1.42,91.26,44.75,No,None
U_0041333,2024-07-26,EQ_00766,R_003329,SITE_021,OP_0204,4.33,4.52,63.39,36.12,No,None
U_0041334,2024-07-27,EQ_00766,R_003329,SITE_021,OP_0204,7.27,1.03,109.32,60.56,No,None
U_0041335,2024-07-28,EQ_00766,R_003329,SITE_021,OP_0204,6.06,0.83,95.31,50.51,No,None
U_0041336,2024-07-29,EQ_00766,R_003329,SITE_021,OP_0204,5.95,0.63,95.85,49.56,No,None
U_0041337,2024-12-04,EQ_00432,R_003330,SITE_006,OP_0139,5.88,2.95,115.48,49.0,No,None
U_0041338,2024-12-05,EQ_00432,R_003330,SITE_006,OP_0139,3.76,3.18,70.58,31.35,No,None
U_0041339,2024-12-06,EQ_00432,R_003330,SITE_006,OP_0139,5.84,2.82,75.27,48.67,No,None
U_0041340,2024-12-07,EQ_00432,R_003330,SITE_006,OP_0139,6.28,2.88,89.58,52.3,No,None
U_0041341,2024-12-08,EQ_00432,R_003330,SITE_006,OP_0139,6.06,1.44,99.83,50.53,No,None
U_0041342,2024-12-09,EQ_00432,R_003330,SITE_006,OP_0139,4.08,3.64,59.74,33.98,No,None
U_0041343,2024-12-10,EQ_00432,R_003330,SITE_006,OP_0139,5.14,3.8,95.88,42.81,No,None
U_0041344,2024-12-11,EQ_00432,R_003330,SITE_006,OP_0139,6.99,3.47,279.27,58.23,Yes,High Fuel Consumption
U_0041345,2024-12-12,EQ_00432,R_003330,SITE_006,OP_0139,6.95,5.52,140.23,57.93,No,None
U_0041346,2024-12-13,EQ_00432,R_003330,SITE_006,OP_0139,2.28,2.05,52.16,19.01,No,None
U_0041347,2024-12-14,EQ_00432,R_003330,SITE_006,OP_0139,9.54,2.92,128.96,79.46,No,None
U_0041348,2024-12-15,EQ_00432,R_003330,SITE_006,OP_0139,6.07,1.62,119.19,50.57,No,None
U_0041349,2024-12-16,EQ_00432,R_003330,SITE_006,OP_0139,1.81,4.21,38.44,15.11,No,None
U_0041350,2024-12-17,EQ_00432,R_003330,SITE_006,OP_0139,7.8,0.0,131.5,65.03,No,None
U_0041351,2025-02-07,EQ_00055,R_003331,SITE_024,OP_0012,6.03,3.26,127.99,50.22,No,None
U_0041352,2025-02-08,EQ_00055,R_003331,SITE_024,OP_0012,10.0,4.31,170.71,83.32,No,None
U_0041353,2025-02-09,EQ_00055,R_003331,SITE_024,OP_0012,10.69,3.67,229.7,89.09,No,None
U_0041354,2025-02-10,EQ_00055,R_003331,SITE_024,OP_0012,11.39,0.0,233.88,94.94,No,None
U_0041355,2025-02-11,EQ_00055,R_003331,SITE_024,OP_0012,3.45,4.84,62.0,28.75,No,None
U_0041356,2025-02-12,EQ_00055,R_003331,SITE_024,OP_0012,4.05,6.98,57.54,33.77,No,None
U_0041357,2025-02-13,EQ_00055,R_003331,SITE_024,OP_0012,6.62,3.59,94.71,55.15,No,None
U_0041358,2025-02-14,EQ_00055,R_003331,SITE_024,OP_0012,3.61,4.55,58.19,30.09,No,None
U_0041359,2025-02-15,EQ_00055,R_003331,SITE_024,OP_0012,7.0,2.83,109.26,58.37,No,None
U_0041360,2024-02-17,EQ_00009,R_003332,SITE_016,OP_0054,9.94,4.55,170.13,82.82,No,None
U_0041361,2024-02-18,EQ_00009,R_003332,SITE_016,OP_0054,8.89,4.73,168.41,74.05,No,None
U_0041362,2024-02-19,EQ_00009,R_003332,SITE_016,OP_0054,8.29,1.18,126.72,69.08,No,None
U_0041363,2024-02-20,EQ_00009,R_003332,SITE_016,OP_0054,6.3,2.77,128.72,52.49,No,None
U_0041364,2024-02-21,EQ_00009,R_003332,SITE_016,OP_0054,7.0,3.14,155.55,58.33,No,None
U_0041365,2024-02-22,EQ_00009,R_003332,SITE_016,OP_0054,3.83,0.0,60.07,31.89,No,None
U_0041366,2024-02-23,EQ_00009,R_003332,SITE_016,OP_0054,1.97,6.22,35.69,16.41,No,None
U_0041367,2024-02-24,EQ_00009,R_003332,SITE_016,OP_0054,4.52,2.11,82.77,37.68,No,None
U_0041368,2024-02-25,EQ_00009,R_003332,SITE_016,OP_0054,11.62,2.24,212.68,96.8,No,None
U_0041369,2026-07-10,EQ_00456,R_003333,SITE_015,OP_0039,4.13,5.25,61.52,34.4,No,None
U_0041370,2026-07-11,EQ_00456,R_003333,SITE_015,OP_0039,5.49,4.9,93.92,45.76,No,None
U_0041371,2026-07-12,EQ_00456,R_003333,SITE_015,OP_0039,0.07,6.61,0.98,0.58,No,None
U_0041372,2026-07-13,EQ_00456,R_003333,SITE_015,OP_0039,7.05,5.08,81.0,58.75,No,None
U_0041373,2026-07-14,EQ_00456,R_003333,SITE_015,OP_0039,9.11,3.7,157.47,75.96,No,None
U_0041374,2026-07-15,EQ_00456,R_003333,SITE_015,OP_0039,9.14,2.83,129.07,76.15,No,None
U_0041375,2026-07-16,EQ_00456,R_003333,SITE_015,OP_0039,5.52,5.24,76.6,46.01,No,None
U_0041376,2026-07-17,EQ_00456,R_003333,SITE_015,OP_0039,12.37,2.41,232.1,100.0,No,None
U_0041377,2026-07-18,EQ_00456,R_003333,SITE_015,OP_0039,7.24,1.16,127.38,60.34,No,None
U_0041378,2026-07-19,EQ_00456,R_003333,SITE_015,OP_0039,5.03,1.02,72.04,41.9,Yes,Unexpected Operator
U_0041379,2026-07-20,EQ_00456,R_003333,SITE_015,OP_0039,3.58,0.82,59.01,29.81,No,None
U_0041380,2026-07-21,EQ_00456,R_003333,SITE_015,OP_0039,5.37,0.66,79.57,44.79,No,None
U_0041381,2026-07-22,EQ_00456,R_003333,SITE_015,OP_0039,7.55,1.19,136.3,62.95,No,None
U_0041382,2026-07-23,EQ_00456,R_003333,SITE_015,OP_0039,6.7,2.87,128.96,55.79,No,None
U_0041383,2026-03-22,EQ_00608,R_003334,SITE_005,OP_0059,4.99,3.46,79.65,41.61,Yes,Unexpected Operator
U_0041384,2026-03-23,EQ_00608,R_003334,SITE_005,OP_0059,6.57,1.44,103.7,54.77,No,None
U_0041385,2026-03-24,EQ_00608,R_003334,SITE_005,OP_0059,10.96,5.83,554.23,91.34,Yes,High Fuel Consumption
U_0041386,2026-03-25,EQ_00608,R_003334,SITE_005,OP_0059,7.94,5.07,124.0,66.15,No,None
U_0041387,2026-03-26,EQ_00608,R_003334,SITE_005,OP_0059,3.25,0.77,47.67,27.05,No,None
U_0041388,2026-03-27,EQ_00608,R_003334,SITE_005,OP_0059,8.49,3.66,165.18,70.75,No,None
U_0041389,2026-03-28,EQ_00608,R_003334,SITE_005,OP_0059,6.52,7.57,112.15,54.37,No,None
U_0041390,2026-03-29,EQ_00608,R_003334,SITE_005,OP_0059,6.31,3.47,107.65,52.58,No,None
U_0041391,2026-03-30,EQ_00608,R_003334,SITE_005,OP_0059,8.28,2.3,191.83,68.97,No,None
U_0041392,2026-03-31,EQ_00608,R_003334,SITE_005,OP_0059,4.9,1.03,68.1,40.85,No,None
U_0041393,2026-04-01,EQ_00608,R_003334,SITE_005,OP_0059,3.73,4.29,61.91,31.05,No,None
U_0041394,2026-04-02,EQ_00608,R_003334,SITE_005,OP_0059,8.14,0.0,144.56,67.87,No,None
U_0041395,2026-04-03,EQ_00608,R_003334,SITE_005,OP_0059,5.94,4.74,106.82,49.48,No,None
U_0041396,2026-04-04,EQ_00608,R_003334,SITE_005,OP_0059,6.59,4.36,112.91,54.89,No,None
U_0041397,2025-07-30,EQ_00177,R_003335,SITE_004,OP_0073,6.63,7.04,41.49,55.29,No,None
U_0041398,2025-07-31,EQ_00177,R_003335,SITE_004,OP_0073,11.56,2.45,80.94,96.33,No,None
U_0041399,2025-08-01,EQ_00177,R_003335,SITE_004,OP_0073,6.09,2.24,39.53,50.73,No,None
