rental_id,equipment_id,site_id,start_date
R_20241204_4974,EQ_0078,S_007,2024-12-04
R_20241204_4975,EQ_0084,S_018,2024-12-04
R_20241204_4976,EQ_0087,S_015,2024-12-04
R_20241204_4977,EQ_0089,S_001,2024-12-04
R_20241204_4978,EQ_0106,S_000,2024-12-04
R_20241204_4979,EQ_0144,S_015,2024-12-04
R_20241204_4980,EQ_0152,S_017,2024-12-04
R_20241204_4981,EQ_0157,S_017,2024-12-04
R_20241204_4982,EQ_0164,S_009,2024-12-04
R_20241204_4983,EQ_0194,S_018,2024-12-04
R_20241204_4984,EQ_0241,S_003,2024-12-04
R_20241204_4985,EQ_0243,S_010,2024-12-04
R_20241204_4986,EQ_0246,S_016,2024-12-04
R_20241204_4987,EQ_0263,S_014,2024-12-04
R_20241205_4988,EQ_0006,S_010,2024-12-05
R_20241205_4989,EQ_0016,S_010,2024-12-05
R_20241205_4990,EQ_0029,S_001,2024-12-05
R_20241205_4991,EQ_0058,S_013,2024-12-05
R_20241205_4992,EQ_0099,S_014,2024-12-05
R_20241205_4993,EQ_0125,S_017,2024-12-05
R_20241205_4994,EQ_0133,S_011,2024-12-05
R_20241205_4995,EQ_0169,S_000,2024-12-05
R_20241205_4996,EQ_0193,S_010,2024-12-05
R_20241205_4997,EQ_0216,S_007,2024-12-05
R_20241205_4998,EQ_0233,S_017,2024-12-05
R_20241205_4999,EQ_0249,S_007,2024-12-05
R_20241205_5000,EQ_0282,S_006,2024-12-05
R_20241205_5001,EQ_0284,S_006,2024-12-05
R_20241206_5002,EQ_0063,S_014,2024-12-06
R_20241206_5003,EQ_0071,S_001,2024-12-06
R_20241206_5004,EQ_0084,S_016,2024-12-06
R_20241206_5005,EQ_0092,S_001,2024-12-06
R_20241206_5006,EQ_0123,S_005,2024-12-06
R_20241206_5007,EQ_0149,S_007,2024-12-06
R_20241206_5008,EQ_0193,S_007,2024-12-06
R_20241206_5009,EQ_0237,S_008,2024-12-06
R_20241206_5010,EQ_0247,S_019,2024-12-06
R_20241206_5011,EQ_0260,S_010,2024-12-06
R_20241207_5012,EQ_0042,S_017,2024-12-07
R_20241207_5013,EQ_0112,S_005,2024-12-07
R_20241207_5014,EQ_0115,S_004,2024-12-07
R_20241207_5015,EQ_0137,S_004,2024-12-07
R_20241207_5016,EQ_0143,S_004,2024-12-07
R_20241207_5017,EQ_0146,S_014,2024-12-07
R_20241207_5018,EQ_0169,S_012,2024-12-07
R_20241207_5019,EQ_0229,S_003,2024-12-07
R_20241207_5020,EQ_0241,S_008,2024-12-07
R_20241207_5021,EQ_0266,S_008,2024-12-07
R_20241207_5022,EQ_0272,S_009,2024-12-07
R_20241207_5023,EQ_0288,S_014,2024-12-07
R_20241208_5024,EQ_0021,S_002,2024-12-08
R_20241208_5025,EQ_0048,S_016,2024-12-08
R_20241208_5026,EQ_0057,S_014,2024-12-08
R_20241208_5027,EQ_0110,S_016,2024-12-08
R_20241208_5028,EQ_0117,S_016,2024-12-08
R_20241208_5029,EQ_0150,S_005,2024-12-08
R_20241208_5030,EQ_0179,S_004,2024-12-08
R_20241208_5031,EQ_0201,S_005,2024-12-08
R_20241208_5032,EQ_0202,S_000,2024-12-08
R_20241208_5033,EQ_0255,S_008,2024-12-08
R_20241208_5034,EQ_0259,S_011,2024-12-08
R_20241208_5035,EQ_0288,S_008,2024-12-08
R_20241208_5036,EQ_0298,S_007,2024-12-08
R_20241209_5037,EQ_0007,S_011,2024-12-09
R_20241209_5038,EQ_0015,S_007,2024-12-09
R_20241209_5039,EQ_0026,S_000,2024-12-09
R_20241209_5040,EQ_0073,S_017,2024-12-09
R_20241209_5041,EQ_0104,S_001,2024-12-09
R_20241209_5042,EQ_0117,S_014,2024-12-09
R_20241209_5043,EQ_0126,S_014,2024-12-09
R_20241209_5044,EQ_0146,S_017,2024-12-09
R_20241209_5045,EQ_0160,S_017,2024-12-09
R_20241209_5046,EQ_0161,S_010,2024-12-09
R_20241209_5047,EQ_0178,S_004,2024-12-09
R_20241209_5048,EQ_0182,S_011,2024-12-09
R_20241209_5049,EQ_0192,S_016,2024-12-09
R_20241209_5050,EQ_0209,S_008,2024-12-09
R_20241209_5051,EQ_0225,S_001,2024-12-09
R_20241209_5052,EQ_0257,S_018,2024-12-09
R_20241209_5053,EQ_0258,S_001,2024-12-09
R_20241209_5054,EQ_0271,S_005,2024-12-09
R_20241209_5055,EQ_0272,S_010,2024-12-09
R_20241209_5056,EQ_0284,S_006,2024-12-09
R_20241210_5057,EQ_0065,S_016,2024-12-10
R_20241210_5058,EQ_0102,S_002,2024-12-10
R_20241210_5059,EQ_0124,S_003,2024-12-10
R_20241210_5060,EQ_0164,S_019,2024-12-10
R_20241210_5061,EQ_0178,S_009,2024-12-10
R_20241210_5062,EQ_0213,S_019,2024-12-10
R_20241210_5063,EQ_0259,S_005,2024-12-10
R_20241210_5064,EQ_0262,S_016,2024-12-10
R_20241210_5065,EQ_0269,S_011,2024-12-10
R_20241210_5066,EQ_0273,S_010,2024-12-10
R_20241210_5067,EQ_0275,S_010,2024-12-10
R_20241210_5068,EQ_0276,S_008,2024-12-10
R_20241210_5069,EQ_0278,S_003,2024-12-10
R_20241211_5070,EQ_0035,S_018,2024-12-11
R_20241211_5071,EQ_0037,S_002,2024-12-11
R_20241211_5072,EQ_0046,S_002,2024-12-11
R_20241211_5073,EQ_0073,S_004,2024-12-11
R_20241211_5074,EQ_0099,S_000,2024-12-11
R_20241211_5075,EQ_0111,S_011,2024-12-11
R_20241211_5076,EQ_0121,S_007,2024-12-11
R_20241211_5077,EQ_0148,S_019,2024-12-11
R_20241211_5078,EQ_0150,S_011,2024-12-11
R_20241211_5079,EQ_0159,S_001,2024-12-11
R_20241211_5080,EQ_0183,S_004,2024-12-11
R_20241211_5081,EQ_0184,S_016,2024-12-11
R_20241211_5082,EQ_0216,S_005,2024-12-11
R_20241211_5083,EQ_0271,S_006,2024-12-11
R_20241211_5084,EQ_0279,S_003,2024-12-11
R_20241211_5085,EQ_0282,S_002,2024-12-11
R_20241211_5086,EQ_0285,S_013,2024-12-11
R_20241212_5087,EQ_0013,S_003,2024-12-12
R_20241212_5088,EQ_0023,S_019,2024-12-12
R_20241212_5089,EQ_0036,S_010,2024-12-12
R_20241212_5090,EQ_0040,S_012,2024-12-12
R_20241212_5091,EQ_0111,S_012,2024-12-12
R_20241212_5092,EQ_0163,S_016,2024-12-12
R_20241212_5093,EQ_0177,S_017,2024-12-12
R_20241212_5094,EQ_0209,S_007,2024-12-12
R_20241212_5095,EQ_0235,S_006,2024-12-12
R_20241212_5096,EQ_0276,S_018,2024-12-12
R_20241213_5097,EQ_0076,S_013,2024-12-13
R_20241213_5098,EQ_0117,S_006,2024-12-13
R_20241213_5099,EQ_0144,S_018,2024-12-13
R_20241213_5100,EQ_0145,S_008,2024-12-13
R_20241213_5101,EQ_0179,S_012,2024-12-13
R_20241213_5102,EQ_0223,S_006,2024-12-13
R_20241213_5103,EQ_0225,S_008,2024-12-13
R_20241213_5104,EQ_0241,S_015,2024-12-13
R_20241213_5105,EQ_0245,S_019,2024-12-13
R_20241213_5106,EQ_0285,S_019,2024-12-13
R_20241213_5107,EQ_0292,S_003,2024-12-13
R_20241214_5108,EQ_0027,S_014,2024-12-14
R_20241214_5109,EQ_0046,S_008,2024-12-14
R_20241214_5110,EQ_0061,S_000,2024-12-14
R_20241214_5111,EQ_0066,S_012,2024-12-14
R_20241214_5112,EQ_0127,S_012,2024-12-14
R_20241214_5113,EQ_0180,S_003,2024-12-14
R_20241214_5114,EQ_0291,S_008,2024-12-14
R_20241215_5115,EQ_0014,S_000,2024-12-15
R_20241215_5116,EQ_0025,S_018,2024-12-15
R_20241215_5117,EQ_0028,S_012,2024-12-15
R_20241215_5118,EQ_0092,S_016,2024-12-15
R_20241215_5119,EQ_0098,S_005,2024-12-15
R_20241215_5120,EQ_0101,S_003,2024-12-15
R_20241215_5121,EQ_0110,S_017,2024-12-15
R_20241215_5122,EQ_0188,S_019,2024-12-15
R_20241215_5123,EQ_0212,S_014,2024-12-15
R_20241215_5124,EQ_0218,S_007,2024-12-15
R_20241215_5125,EQ_0299,S_017,2024-12-15
R_20241216_5126,EQ_0000,S_016,2024-12-16
R_20241216_5127,EQ_0003,S_011,2024-12-16
R_20241216_5128,EQ_0023,S_013,2024-12-16
R_20241216_5129,EQ_0032,S_012,2024-12-16
R_20241216_5130,EQ_0046,S_006,2024-12-16
R_20241216_5131,EQ_0084,S_018,2024-12-16
R_20241216_5132,EQ_0120,S_013,2024-12-16
R_20241216_5133,EQ_0126,S_012,2024-12-16
R_20241216_5134,EQ_0144,S_009,2024-12-16
R_20241216_5135,EQ_0149,S_013,2024-12-16
R_20241216_5136,EQ_0160,S_009,2024-12-16
R_20241216_5137,EQ_0172,S_003,2024-12-16
R_20241216_5138,EQ_0175,S_006,2024-12-16
R_20241216_5139,EQ_0218,S_009,2024-12-16
R_20241216_5140,EQ_0236,S_013,2024-12-16
R_20241216_5141,EQ_0247,S_000,2024-12-16
R_20241216_5142,EQ_0258,S_002,2024-12-16
R_20241216_5143,EQ_0298,S_005,2024-12-16
R_20241217_5144,EQ_0024,S_004,2024-12-17
R_20241217_5145,EQ_0027,S_009,2024-12-17
R_20241217_5146,EQ_0056,S_001,2024-12-17
R_20241217_5147,EQ_0058,S_005,2024-12-17
R_20241217_5148,EQ_0134,S_004,2024-12-17
R_20241217_5149,EQ_0139,S_002,2024-12-17
R_20241217_5150,EQ_0175,S_018,2024-12-17
R_20241217_5151,EQ_0200,S_007,2024-12-17
R_20241217_5152,EQ_0221,S_002,2024-12-17
R_20241217_5153,EQ_0232,S_000,2024-12-17
R_20241217_5154,EQ_0266,S_015,2024-12-17
R_20241217_5155,EQ_0273,S_017,2024-12-17
R_20241218_5156,EQ_0025,S_004,2024-12-18
R_20241218_5157,EQ_0039,S_003,2024-12-18
R_20241218_5158,EQ_0052,S_005,2024-12-18
R_20241218_5159,EQ_0058,S_006,2024-12-18
R_20241218_5160,EQ_0063,S_013,2024-12-18
R_20241218_5161,EQ_0076,S_005,2024-12-18
R_20241218_5162,EQ_0077,S_005,2024-12-18
R_20241218_5163,EQ_0079,S_014,2024-12-18
R_20241218_5164,EQ_0088,S_005,2024-12-18
R_20241218_5165,EQ_0089,S_010,2024-12-18
R_20241218_5166,EQ_0090,S_003,2024-12-18
R_20241218_5167,EQ_0096,S_003,2024-12-18
R_20241218_5168,EQ_0120,S_014,2024-12-18
R_20241218_5169,EQ_0129,S_008,2024-12-18
R_20241218_5170,EQ_0203,S_019,2024-12-18
R_20241218_5171,EQ_0249,S_011,2024-12-18
R_20241218_5172,EQ_0268,S_019,2024-12-18
R_20241218_5173,EQ_0269,S_002,2024-12-18
R_20241218_5174,EQ_0270,S_019,2024-12-18
R_20241218_5175,EQ_0297,S_017,2024-12-18
R_20241219_5176,EQ_0008,S_017,2024-12-19
R_20241219_5177,EQ_0015,S_004,2024-12-19
R_20241219_5178,EQ_0027,S_012,2024-12-19
R_20241219_5179,EQ_0032,S_010,2024-12-19
R_20241219_5180,EQ_0037,S_006,2024-12-19
R_20241219_5181,EQ_0049,S_008,2024-12-19
R_20241219_5182,EQ_0051,S_005,2024-12-19
R_20241219_5183,EQ_0054,S_014,2024-12-19
R_20241219_5184,EQ_0058,S_018,2024-12-19
R_20241219_5185,EQ_0065,S_004,2024-12-19
R_20241219_5186,EQ_0077,S_016,2024-12-19
R_20241219_5187,EQ_0094,S_019,2024-12-19
R_20241219_5188,EQ_0112,S_017,2024-12-19
R_20241219_5189,EQ_0127,S_019,2024-12-19
R_20241219_5190,EQ_0141,S_001,2024-12-19
R_20241219_5191,EQ_0144,S_017,2024-12-19
R_20241219_5192,EQ_0158,S_001,2024-12-19
R_20241219_5193,EQ_0183,S_012,2024-12-19
R_20241219_5194,EQ_0192,S_013,2024-12-19
R_20241219_5195,EQ_0193,S_003,2024-12-19
R_20241219_5196,EQ_0203,S_007,2024-12-19
R_20241219_5197,EQ_0217,S_008,2024-12-19
R_20241219_5198,EQ_0256,S_004,2024-12-19
R_20241219_5199,EQ_0270,S_014,2024-12-19
R_20241219_5200,EQ_0275,S_013,2024-12-19
R_20241219_5201,EQ_0286,S_010,2024-12-19
R_20241219_5202,EQ_0288,S_019,2024-12-19
R_20241219_5203,EQ_0299,S_002,2024-12-19
R_20241220_5204,EQ_0003,S_004,2024-12-20
R_20241220_5205,EQ_0018,S_015,2024-12-20
R_20241220_5206,EQ_0025,S_009,2024-12-20
R_20241220_5207,EQ_0045,S_005,2024-12-20
R_20241220_5208,EQ_0060,S_006,2024-12-20
R_20241220_5209,EQ_0061,S_013,2024-12-20
R_20241220_5210,EQ_0094,S_018,2024-12-20
R_20241220_5211,EQ_0096,S_007,2024-12-20
R_20241220_5212,EQ_0107,S_016,2024-12-20
R_20241220_5213,EQ_0108,S_002,2024-12-20
R_20241220_5214,EQ_0111,S_001,2024-12-20
R_20241220_5215,EQ_0134,S_016,2024-12-20
R_20241220_5216,EQ_0176,S_007,2024-12-20
R_20241220_5217,EQ_0201,S_005,2024-12-20
R_20241220_5218,EQ_0211,S_010,2024-12-20
R_20241220_5219,EQ_0214,S_019,2024-12-20
R_20241221_5220,EQ_0018,S_001,2024-12-21
R_20241221_5221,EQ_0077,S_015,2024-12-21
R_20241221_5222,EQ_0126,S_000,2024-12-21
R_20241221_5223,EQ_0129,S_004,2024-12-21
R_20241221_5224,EQ_0143,S_018,2024-12-21
R_20241221_5225,EQ_0166,S_002,2024-12-21
R_20241221_5226,EQ_0172,S_018,2024-12-21
R_20241221_5227,EQ_0258,S_017,2024-12-21
R_20241221_5228,EQ_0274,S_013,2024-12-21
R_20241221_5229,EQ_0280,S_017,2024-12-21
R_20241222_5230,EQ_0002,S_000,2024-12-22
R_20241222_5231,EQ_0058,S_017,2024-12-22
R_20241222_5232,EQ_0080,S_001,2024-12-22
R_20241222_5233,EQ_0096,S_011,2024-12-22
R_20241222_5234,EQ_0111,S_001,2024-12-22
R_20241222_5235,EQ_0117,S_011,2024-12-22
R_20241222_5236,EQ_0135,S_017,2024-12-22
R_20241222_5237,EQ_0188,S_013,2024-12-22
R_20241222_5238,EQ_0197,S_017,2024-12-22
R_20241222_5239,EQ_0221,S_003,2024-12-22
R_20241222_5240,EQ_0224,S_005,2024-12-22
R_20241222_5241,EQ_0258,S_014,2024-12-22
R_20241222_5242,EQ_0287,S_002,2024-12-22
R_20241222_5243,EQ_0293,S_015,2024-12-22
R_20241223_5244,EQ_0012,S_009,2024-12-23
R_20241223_5245,EQ_0039,S_000,2024-12-23
R_20241223_5246,EQ_0043,S_014,2024-12-23
R_20241223_5247,EQ_0067,S_008,2024-12-23
R_20241223_5248,EQ_0107,S_007,2024-12-23
R_20241223_5249,EQ_0154,S_019,2024-12-23
R_20241223_5250,EQ_0191,S_010,2024-12-23
R_20241223_5251,EQ_0202,S_019,2024-12-23
R_20241223_5252,EQ_0203,S_019,2024-12-23
R_20241223_5253,EQ_0234,S_001,2024-12-23
R_20241223_5254,EQ_0237,S_010,2024-12-23
R_20241223_5255,EQ_0265,S_010,2024-12-23
R_20241223_5256,EQ_0285,S_016,2024-12-23
R_20241223_5257,EQ_0291,S_005,2024-12-23
R_20241223_5258,EQ_0294,S_018,2024-12-23
R_20241224_5259,EQ_0012,S_009,2024-12-24
R_20241224_5260,EQ_0033,S_013,2024-12-24
R_20241224_5261,EQ_0043,S_003,2024-12-24
R_20241224_5262,EQ_0045,S_009,2024-12-24
R_20241224_5263,EQ_0077,S_016,2024-12-24
R_20241224_5264,EQ_0078,S_016,2024-12-24
R_20241224_5265,EQ_0096,S_008,2024-12-24
R_20241224_5266,EQ_0109,S_018,2024-12-24
R_20241224_5267,EQ_0123,S_002,2024-12-24
R_20241224_5268,EQ_0162,S_002,2024-12-24
R_20241224_5269,EQ_0168,S_017,2024-12-24
R_20241224_5270,EQ_0187,S_009,2024-12-24
R_20241224_5271,EQ_0192,S_008,2024-12-24
R_20241224_5272,EQ_0229,S_015,2024-12-24
R_20241224_5273,EQ_0234,S_015,2024-12-24
R_20241224_5274,EQ_0268,S_011,2024-12-24
R_20241225_5275,EQ_0027,S_014,2024-12-25
R_20241225_5276,EQ_0044,S_006,2024-12-25
R_20241225_5277,EQ_0057,S_009,2024-12-25
R_20241225_5278,EQ_0081,S_014,2024-12-25
R_20241225_5279,EQ_0103,S_009,2024-12-25
R_20241225_5280,EQ_0150,S_012,2024-12-25
R_20241225_5281,EQ_0157,S_007,2024-12-25
R_20241225_5282,EQ_0182,S_014,2024-12-25
R_20241225_5283,EQ_0213,S_012,2024-12-25
R_20241225_5284,EQ_0217,S_016,2024-12-25
R_20241225_5285,EQ_0218,S_007,2024-12-25
R_20241225_5286,EQ_0240,S_004,2024-12-25
R_20241225_5287,EQ_0271,S_011,2024-12-25
R_20241226_5288,EQ_0012,S_007,2024-12-26
R_20241226_5289,EQ_0019,S_006,2024-12-26
R_20241226_5290,EQ_0021,S_016,2024-12-26
R_20241226_5291,EQ_0032,S_014,2024-12-26
R_20241226_5292,EQ_0033,S_016,2024-12-26
R_20241226_5293,EQ_0048,S_009,2024-12-26
R_20241226_5294,EQ_0089,S_007,2024-12-26
R_20241226_5295,EQ_0095,S_009,2024-12-26
R_20241226_5296,EQ_0105,S_012,2024-12-26
R_20241226_5297,EQ_0140,S_014,2024-12-26
R_20241226_5298,EQ_0172,S_006,2024-12-26
R_20241226_5299,EQ_0200,S_011,2024-12-26
R_20241226_5300,EQ_0228,S_011,2024-12-26
R_20241226_5301,EQ_0229,S_009,2024-12-26
R_20241226_5302,EQ_0232,S_016,2024-12-26
R_20241226_5303,EQ_0283,S_003,2024-12-26
R_20241226_5304,EQ_0287,S_016,2024-12-26
R_20241227_5305,EQ_0019,S_002,2024-12-27
R_20241227_5306,EQ_0044,S_019,2024-12-27
R_20241227_5307,EQ_0067,S_008,2024-12-27
R_20241227_5308,EQ_0071,S_005,2024-12-27
R_20241227_5309,EQ_0113,S_019,2024-12-27
R_20241227_5310,EQ_0178,S_010,2024-12-27
R_20241227_5311,EQ_0189,S_011,2024-12-27
R_20241227_5312,EQ_0193,S_015,2024-12-27
R_20241227_5313,EQ_0214,S_002,2024-12-27
R_20241227_5314,EQ_0227,S_008,2024-12-27
R_20241227_5315,EQ_0230,S_005,2024-12-27
R_20241227_5316,EQ_0233,S_000,2024-12-27
R_20241227_5317,EQ_0240,S_018,2024-12-27
R_20241227_5318,EQ_0244,S_012,2024-12-27
R_20241227_5319,EQ_0253,S_009,2024-12-27
R_20241227_5320,EQ_0265,S_019,2024-12-27
R_20241227_5321,EQ_0275,S_000,2024-12-27
R_20241227_5322,EQ_0289,S_004,2024-12-27
R_20241228_5323,EQ_0020,S_005,2024-12-28
R_20241228_5324,EQ_0022,S_012,2024-12-28
R_20241228_5325,EQ_0033,S_006,2024-12-28
R_20241228_5326,EQ_0037,S_007,2024-12-28
R_20241228_5327,EQ_0040,S_019,2024-12-28
R_20241228_5328,EQ_0088,S_007,2024-12-28
R_20241228_5329,EQ_0096,S_016,2024-12-28
R_20241228_5330,EQ_0102,S_017,2024-12-28
R_20241228_5331,EQ_0131,S_000,2024-12-28
R_20241228_5332,EQ_0160,S_001,2024-12-28
R_20241228_5333,EQ_0165,S_011,2024-12-28
R_20241228_5334,EQ_0168,S_011,2024-12-28
R_20241228_5335,EQ_0182,S_014,2024-12-28
R_20241228_5336,EQ_0214,S_019,2024-12-28
R_20241228_5337,EQ_0250,S_001,2024-12-28
R_20241228_5338,EQ_0272,S_010,2024-12-28
R_20241229_5339,EQ_0035,S_000,2024-12-29
R_20241229_5340,EQ_0045,S_010,2024-12-29
R_20241229_5341,EQ_0063,S_013,2024-12-29
R_20241229_5342,EQ_0074,S_016,2024-12-29
R_20241229_5343,EQ_0104,S_001,2024-12-29
R_20241229_5344,EQ_0108,S_015,2024-12-29
R_20241229_5345,EQ_0120,S_017,2024-12-29
R_20241229_5346,EQ_0135,S_004,2024-12-29
R_20241229_5347,EQ_0154,S_009,2024-12-29
R_20241229_5348,EQ_0192,S_012,2024-12-29
R_20241229_5349,EQ_0219,S_000,2024-12-29
R_20241229_5350,EQ_0229,S_019,2024-12-29
R_20241229_5351,EQ_0294,S_004,2024-12-29
R_20241230_5352,EQ_0027,S_013,2024-12-30
R_20241230_5353,EQ_0060,S_013,2024-12-30
R_20241230_5354,EQ_0067,S_009,2024-12-30
R_20241230_5355,EQ_0069,S_011,2024-12-30
R_20241230_5356,EQ_0088,S_011,2024-12-30
R_20241230_5357,EQ_0091,S_007,2024-12-30
R_20241230_5358,EQ_0136,S_013,2024-12-30
R_20241230_5359,EQ_0138,S_016,2024-12-30
R_20241230_5360,EQ_0140,S_011,2024-12-30
R_20241230_5361,EQ_0219,S_015,2024-12-30
R_20241231_5362,EQ_0000,S_001,2024-12-31
R_20241231_5363,EQ_0002,S_013,2024-12-31
R_20241231_5364,EQ_0003,S_000,2024-12-31
R_20241231_5365,EQ_0037,S_013,2024-12-31
R_20241231_5366,EQ_0061,S_003,2024-12-31
R_20241231_5367,EQ_0094,S_008,2024-12-31
R_20241231_5368,EQ_0098,S_002,2024-12-31
R_20241231_5369,EQ_0104,S_015,2024-12-31
R_20241231_5370,EQ_0130,S_016,2024-12-31
R_20241231_5371,EQ_0133,S_007,2024-12-31
R_20241231_5372,EQ_0155,S_012,2024-12-31
R_20241231_5373,EQ_0161,S_019,2024-12-31
R_20241231_5374,EQ_0170,S_019,2024-12-31
R_20241231_5375,EQ_0194,S_003,2024-12-31
R_20241231_5376,EQ_0203,S_002,2024-12-31
R_20241231_5377,EQ_0212,S_006,2024-12-31
R_20241231_5378,EQ_0213,S_015,2024-12-31
R_20241231_5379,EQ_0221,S_017,2024-12-31
R_20241231_5380,EQ_0223,S_012,2024-12-31
R_20250101_5381,EQ_0008,S_017,2025-01-01
R_20250101_5382,EQ_0023,S_016,2025-01-01
R_20250101_5383,EQ_0034,S_013,2025-01-01
R_20250101_5384,EQ_0083,S_019,2025-01-01
R_20250101_5385,EQ_0088,S_015,2025-01-01
R_20250101_5386,EQ_0127,S_003,2025-01-01
R_20250101_5387,EQ_0134,S_002,2025-01-01
R_20250101_5388,EQ_0137,S_019,2025-01-01
R_20250101_5389,EQ_0179,S_017,2025-01-01
R_20250101_5390,EQ_0211,S_015,2025-01-01
R_20250101_5391,EQ_0221,S_013,2025-01-01
R_20250101_5392,EQ_0254,S_008,2025-01-01
R_20250101_5393,EQ_0258,S_009,2025-01-01
R_20250101_5394,EQ_0265,S_007,2025-01-01
R_20250101_5395,EQ_0277,S_007,2025-01-01
R_20250101_5396,EQ_0278,S_017,2025-01-01
R_20250102_5397,EQ_0008,S_003,2025-01-02
R_20250102_5398,EQ_0023,S_001,2025-01-02
R_20250102_5399,EQ_0080,S_017,2025-01-02
R_20250102_5400,EQ_0108,S_013,2025-01-02
R_20250102_5401,EQ_0114,S_019,2025-01-02
R_20250102_5402,EQ_0119,S_014,2025-01-02
R_20250102_5403,EQ_0123,S_006,2025-01-02
R_20250102_5404,EQ_0156,S_018,2025-01-02
R_20250102_5405,EQ_0171,S_001,2025-01-02
R_20250102_5406,EQ_0172,S_016,2025-01-02
R_20250102_5407,EQ_0218,S_009,2025-01-02
R_20250102_5408,EQ_0220,S_015,2025-01-02
R_20250102_5409,EQ_0293,S_015,2025-01-02
R_20250102_5410,EQ_0294,S_003,2025-01-02
R_20250103_5411,EQ_0055,S_003,2025-01-03
R_20250103_5412,EQ_0090,S_004,2025-01-03
R_20250103_5413,EQ_0098,S_008,2025-01-03
R_20250103_5414,EQ_0124,S_004,2025-01-03
R_20250103_5415,EQ_0126,S_013,2025-01-03
R_20250103_5416,EQ_0163,S_014,2025-01-03
R_20250103_5417,EQ_0171,S_006,2025-01-03
R_20250103_5418,EQ_0207,S_012,2025-01-03
R_20250103_5419,EQ_0259,S_016,2025-01-03
R_20250103_5420,EQ_0291,S_004,2025-01-03
R_20250104_5421,EQ_0012,S_006,2025-01-04
R_20250104_5422,EQ_0033,S_011,2025-01-04
R_20250104_5423,EQ_0046,S_010,2025-01-04
R_20250104_5424,EQ_0097,S_006,2025-01-04
R_20250104_5425,EQ_0107,S_019,2025-01-04
R_20250104_5426,EQ_0122,S_004,2025-01-04
R_20250104_5427,EQ_0127,S_001,2025-01-04
R_20250104_5428,EQ_0167,S_016,2025-01-04
R_20250104_5429,EQ_0181,S_014,2025-01-04
R_20250104_5430,EQ_0206,S_016,2025-01-04
R_20250104_5431,EQ_0219,S_011,2025-01-04
R_20250104_5432,EQ_0221,S_001,2025-01-04
R_20250104_5433,EQ_0234,S_001,2025-01-04
R_20250104_5434,EQ_0260,S_014,2025-01-04
R_20250104_5435,EQ_0291,S_016,2025-01-04
R_20250105_5436,EQ_0001,S_005,2025-01-05
R_20250105_5437,EQ_0015,S_016,2025-01-05
R_20250105_5438,EQ_0026,S_016,2025-01-05
R_20250105_5439,EQ_0028,S_012,2025-01-05
R_20250105_5440,EQ_0065,S_018,2025-01-05
R_20250105_5441,EQ_0143,S_015,2025-01-05
R_20250105_5442,EQ_0158,S_017,2025-01-05
R_20250105_5443,EQ_0160,S_006,2025-01-05
R_20250105_5444,EQ_0163,S_012,2025-01-05
R_20250105_5445,EQ_0169,S_015,2025-01-05
R_20250105_5446,EQ_0187,S_008,2025-01-05
R_20250105_5447,EQ_0209,S_017,2025-01-05
R_20250105_5448,EQ_0222,S_009,2025-01-05
R_20250105_5449,EQ_0227,S_000,2025-01-05
R_20250105_5450,EQ_0253,S_002,2025-01-05
R_20250105_5451,EQ_0283,S_006,2025-01-05
R_20250106_5452,EQ_0013,S_001,2025-01-06
R_20250106_5453,EQ_0019,S_006,2025-01-06
R_20250106_5454,EQ_0036,S_012,2025-01-06
R_20250106_5455,EQ_0047,S_005,2025-01-06
R_20250106_5456,EQ_0054,S_015,2025-01-06
R_20250106_5457,EQ_0056,S_012,2025-01-06
R_20250106_5458,EQ_0063,S_000,2025-01-06
R_20250106_5459,EQ_0064,S_006,2025-01-06
R_20250106_5460,EQ_0069,S_018,2025-01-06
R_20250106_5461,EQ_0090,S_016,2025-01-06
R_20250106_5462,EQ_0120,S_000,2025-01-06
R_20250106_5463,EQ_0122,S_015,2025-01-06
R_20250106_5464,EQ_0140,S_005,2025-01-06
R_20250106_5465,EQ_0141,S_019,2025-01-06
R_20250106_5466,EQ_0155,S_009,2025-01-06
R_20250106_5467,EQ_0156,S_006,2025-01-06
R_20250106_5468,EQ_0171,S_019,2025-01-06
R_20250106_5469,EQ_0203,S_006,2025-01-06
R_20250106_5470,EQ_0239,S_016,2025-01-06
R_20250106_5471,EQ_0247,S_013,2025-01-06
R_20250106_5472,EQ_0257,S_010,2025-01-06
R_20250107_5473,EQ_0022,S_002,2025-01-07
R_20250107_5474,EQ_0023,S_016,2025-01-07
R_20250107_5475,EQ_0027,S_018,2025-01-07
R_20250107_5476,EQ_0034,S_009,2025-01-07
R_20250107_5477,EQ_0153,S_001,2025-01-07
R_20250107_5478,EQ_0163,S_018,2025-01-07
R_20250107_5479,EQ_0167,S_002,2025-01-07
R_20250107_5480,EQ_0168,S_003,2025-01-07
R_20250107_5481,EQ_0207,S_019,2025-01-07
R_20250107_5482,EQ_0213,S_004,2025-01-07
R_20250107_5483,EQ_0215,S_001,2025-01-07
R_20250107_5484,EQ_0254,S_014,2025-01-07
R_20250107_5485,EQ_0255,S_006,2025-01-07
R_20250107_5486,EQ_0260,S_006,2025-01-07
R_20250108_5487,EQ_0027,S_016,2025-01-08
R_20250108_5488,EQ_0028,S_016,2025-01-08
R_20250108_5489,EQ_0098,S_008,2025-01-08
R_20250108_5490,EQ_0101,S_010,2025-01-08
